title,url,date,Symbol,GICS Sector,GICS Sub-Industry
Chevron Corporation (CVX) Management on Q2 2020 Results - Earnings Call Transcript,/article/4363256-chevron-corporation-cvx-management-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-31,CVX,Energy,Integrated Oil & Gas
"Noble Energy, Inc. (NBL) EO David Stover on Q1 2020 Results - Earnings Call Transcript",/article/4345012-noble-energy-inc-nbl-eo-david-stover-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-05-08,CVX,Energy,Integrated Oil & Gas
Chevron Corporation (CVX) CEO Michael Wirth on Q1 2020 Results - Earnings Call Transcript,/article/4342200-chevron-corporation-cvx-ceo-michael-wirth-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-05-01,CVX,Energy,Integrated Oil & Gas
"Noble Energy, Inc.'s (NBL) CEO Dave Stover on Q4 2019 Results - Earnings Call Transcript",/article/4323633-noble-energy-inc-s-nbl-ceo-dave-stover-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-02-12,CVX,Energy,Integrated Oil & Gas
Chevron Corporation (CVX) CEO Mike Wirth on Q4 2019 Results - Earnings Call Transcript,/article/4320650-chevron-corporation-cvx-ceo-mike-wirth-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2020-01-31,CVX,Energy,Integrated Oil & Gas
Noble Energy's (NBL) CEO Dave Stover on Q3 2019 Results - Earnings Call Transcript,/article/4303932-noble-energys-nbl-ceo-dave-stover-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2019-11-07,CVX,Energy,Integrated Oil & Gas
Chevron Corporation (CVX) Management on Q3 2019 Results - Earnings Call Transcript,/article/4301577-chevron-corporation-cvx-management-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2019-11-01,CVX,Energy,Integrated Oil & Gas
"Noble Energy, Inc. (NBL) CEO Dave Stover on Q2 2019 Results - Earnings Call Transcript",/article/4280844-noble-energy-inc-nbl-ceo-dave-stover-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A19,2019-08-02,CVX,Energy,Integrated Oil & Gas
Chevron Corporation (CVX) Management on Q2 2019 Results - Earnings Call Transcript,/article/4280831-chevron-corporation-cvx-management-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2019-08-02,CVX,Energy,Integrated Oil & Gas
"Chipotle Mexican Grill, Inc. (CMG) CEO Brian Niccol on Q3 2020 Results - Earnings Call Transcript",/article/4380431-chipotle-mexican-grill-inc-cmg-ceo-brian-niccol-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-21,CMG,Consumer Discretionary,Restaurants
"Chipotle Mexican Grill, Inc. (CMG) CEO Brian Niccol on Q2 2020 Results - Earnings Call Transcript",/article/4360093-chipotle-mexican-grill-inc-cmg-ceo-brian-niccol-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-23,CMG,Consumer Discretionary,Restaurants
"Chipotle Mexican Grill, Inc. (CMG) CEO Brian Niccol on Q1 2020 Results - Earnings Call Transcript",/article/4338978-chipotle-mexican-grill-inc-cmg-ceo-brian-niccol-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-04-21,CMG,Consumer Discretionary,Restaurants
"Chipotle Mexican Grill, Inc. (CMG) CEO Brian Niccol on Q4 2019 Results - Earnings Call Transcript",/article/4321481-chipotle-mexican-grill-inc-cmg-ceo-brian-niccol-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-02-05,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill's (CMG) CEO Brian Niccol on Q3 2019 Results - Earnings Call Transcript,/article/4298041-chipotle-mexican-grills-cmg-ceo-brian-niccol-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2019-10-22,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill's (CMG) CEO Brian Niccol on Q2 2019 Results - Earnings Call Transcript,/article/4276889-chipotle-mexican-grills-cmg-ceo-brian-niccol-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2019-07-23,CMG,Consumer Discretionary,Restaurants
"Chipotle Mexican Grill, Inc. (CMG) CEO Brian Niccol on Q1 2019 Results - Earnings Call Transcript",/article/4256530-chipotle-mexican-grill-inc-cmg-ceo-brian-niccol-on-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2019-04-24,CMG,Consumer Discretionary,Restaurants
"Chipotle Mexican Grill, Inc. (CMG) CEO Brian Niccol on Q4 2018 Results - Earnings Call Transcript",/article/4238850-chipotle-mexican-grill-inc-cmg-ceo-brian-niccol-on-q4-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2019-02-06,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill (CMG) Q3 2018 Results - Earnings Call Transcript,/article/4214715-chipotle-mexican-grill-cmg-q3-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2018-10-25,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill (CMG) Q2 2018 Results - Earnings Call Transcript,/article/4190956-chipotle-mexican-grill-cmg-q2-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2018-07-26,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill (CMG) Q1 2018 Results - Earnings Call Transcript,/article/4165988-chipotle-mexican-grill-cmg-q1-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2018-04-25,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill (CMG) Q4 2017 Results - Earnings Call Transcript,/article/4143818-chipotle-mexican-grill-cmg-q4-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2018-02-06,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill (CMG) Q3 2017 Results - Earnings Call Transcript,/article/4116058-chipotle-mexican-grill-cmg-q3-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A18,2017-10-24,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill (CMG) Q2 2017 Results - Earnings Call Transcript,/article/4090467-chipotle-mexican-grill-cmg-q2-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A19,2017-07-25,CMG,Consumer Discretionary,Restaurants
Chipotle Mexican Grill (CMG) Q1 2017 Results - Earnings Call Transcript,/article/4065284-chipotle-mexican-grill-cmg-q1-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2017-04-26,CMG,Consumer Discretionary,Restaurants
Chubb Limited (CB) CEO Evan Greenberg on Q3 2020 Results - Earnings Call Transcript,/article/4382188-chubb-limited-cb-ceo-evan-greenberg-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-28,CB,Financials,Property & Casualty Insurance
Chubb Limited's (CB) CEO Evan Greenberg on Q2 2020 Results - Earnings Call Transcript,/article/4361854-chubb-limiteds-cb-ceo-evan-greenberg-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-07-29,CB,Financials,Property & Casualty Insurance
Chubb Limited (CB) CEO Evan Greenberg on Q1 2020 Results - Earnings Call Transcript,/article/4339179-chubb-limited-cb-ceo-evan-greenberg-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-04-22,CB,Financials,Property & Casualty Insurance
Chubb Limited (CB) CEO Evan Greenberg on Q4 2019 Results - Earnings Call Transcript,/article/4321659-chubb-limited-cb-ceo-evan-greenberg-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-02-05,CB,Financials,Property & Casualty Insurance
Chubb Limited (CB) CEO Evan Greenberg on Q3 2019 Results - Earnings Call Transcript,/article/4300485-chubb-limited-cb-ceo-evan-greenberg-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2019-10-30,CB,Financials,Property & Casualty Insurance
Chubb Limited (CB) CEO Evan Greenberg on Q2 2019 Results - Earnings Call Transcript,/article/4277059-chubb-limited-cb-ceo-evan-greenberg-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2019-07-24,CB,Financials,Property & Casualty Insurance
Chubb Limited (CB) CEO Evan Greenberg on Q1 2019 Results - Earnings Call Transcript,/article/4258632-chubb-limited-cb-ceo-evan-greenberg-on-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2019-05-01,CB,Financials,Property & Casualty Insurance
Chubb Ltd. (CB) CEO Evan Greenberg on Q4 2018 Results - Earnings Call Transcript,/article/4238654-chubb-ltd-cb-ceo-evan-greenberg-on-q4-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2019-02-06,CB,Financials,Property & Casualty Insurance
Chubb (CB) Q3 2018 Results - Earnings Call Transcript,/article/4213934-chubb-cb-q3-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2018-10-24,CB,Financials,Property & Casualty Insurance
Chubb (CB) Q2 2018 Results - Earnings Call Transcript,/article/4190063-chubb-cb-q2-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2018-07-25,CB,Financials,Property & Casualty Insurance
Chubb (CB) Q1 2018 Results - Earnings Call Transcript,/article/4165702-chubb-cb-q1-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2018-04-25,CB,Financials,Property & Casualty Insurance
Chubb's (CB) CEO Evan Greenberg on Q4 2017 Results - Earnings Call Transcript,/article/4141758-chubbs-cb-ceo-evan-greenberg-on-q4-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2018-01-31,CB,Financials,Property & Casualty Insurance
Chubb's (CB) CEO Evan Greenberg on Q3 2017 Results - Earnings Call Transcript,/article/4117573-chubbs-cb-ceo-evan-greenberg-on-q3-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2017-10-27,CB,Financials,Property & Casualty Insurance
Chubb's (CB) CEO Evan Greenberg on Q2 2017 Results - Earnings Call Transcript,/article/4090742-chubbs-cb-ceo-evan-greenberg-on-q2-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2017-07-26,CB,Financials,Property & Casualty Insurance
Chubb's (CB) CEO Evan Greenberg on Q1 2017 Results - Earnings Call Transcript,/article/4066919-chubbs-cb-ceo-evan-greenberg-on-q1-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2017-04-28,CB,Financials,Property & Casualty Insurance
Chubb's (CB) CEO Evan Greenberg on Q4 2016 Results - Earnings Call Transcript,/article/4041640-chubbs-cb-ceo-evan-greenberg-on-q4-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2017-02-01,CB,Financials,Property & Casualty Insurance
Chubb (CB) Q3 2016 Results - Earnings Call Transcript,/article/4015327-chubb-cb-q3-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A19,2016-10-26,CB,Financials,Property & Casualty Insurance
Chubb (CB) Evan G. Greenberg on Q2 2016 Results - Earnings Call Transcript,/article/3992260-chubb-cb-evan-g-greenberg-on-q2-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2016-07-27,CB,Financials,Property & Casualty Insurance
"Church & Dwight Co., Inc. (CHD) CEO Matt Farrell on Q3 2020 Results - Earnings Call Transcript",/article/4382763-church-dwight-co-inc-chd-ceo-matt-farrell-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-29,CHD,Consumer Staples,Household Products
"Church & Dwight Co., Inc. (CHD) CEO Matt Farrell on Q2 2020 Results - Earnings Call Transcript",/article/4362993-church-dwight-co-inc-chd-ceo-matt-farrell-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-31,CHD,Consumer Staples,Household Products
Church & Dwight Co's (CHD) CEO Matt Farrell on Q1 2020 Results - Earnings Call Transcript,/article/4341667-church-dwight-cos-chd-ceo-matt-farrell-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-04-30,CHD,Consumer Staples,Household Products
"Church & Dwight Co., Inc. (CHD) CEO Matthew Farrell on Q4 2019 Results - Earnings Call Transcript",/article/4320732-church-dwight-co-inc-chd-ceo-matthew-farrell-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-02-01,CHD,Consumer Staples,Household Products
"Church & Dwight Co., Inc. (CHD) CEO Matt Farrell on Q3 2019 Results - Earnings Call Transcript",/article/4301127-church-dwight-co-inc-chd-ceo-matt-farrell-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2019-10-31,CHD,Consumer Staples,Household Products
"Church & Dwight Co., Inc. (CHD) CEO Matt Farrell on Q2 2019 Results - Earnings Call Transcript",/article/4279856-church-dwight-co-inc-chd-ceo-matt-farrell-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2019-07-31,CHD,Consumer Staples,Household Products
"Church & Dwight Co., Inc. (CHD) CEO Matt Farrell on Q1 2019 Results - Earnings Call Transcript",/article/4259308-church-dwight-co-inc-chd-ceo-matt-farrell-on-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2019-05-02,CHD,Consumer Staples,Household Products
Church & Dwight Co. Inc. (CHD) CEO Matthew Farrell on Q4 2018 Results - Earnings Call Transcript,/article/4238467-church-dwight-co-inc-chd-ceo-matthew-farrell-on-q4-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2019-02-06,CHD,Consumer Staples,Household Products
